exhibitor_id,company_name,country,website,pavilion,activity_1liner,products,services,target_buyers,technologies,why_target,completeness_score,data_source_strength
2166,TRELLISWARE TECHNOLOGIES,USA,,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
2167,TRIARII INTERNATIONAL CONSULTING GROUP LLC,USA,http://www.triarii-international.com/,,"Conseille en stratégie, intelligence économique et opérations pour la défense et l'industrie.",conseil stratégique défense · due-diligence M&A défense · études de marché défense · intelligence économique,ingénierie / conseil · sous-traitance · formation · support opérationnel,"Industriels défense, MoD / Armées, Sécurité civile, Export / international",,"Cabinet conseil défense — partenaire pour la transformation, due-diligence M&A et études de marché.",85,high
2168,"TRIJICON, INC.",USA,https://www.trijicon.com/,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,15,low
2169,Tril strong d.o.o.,Croatia,https://tril-strong.hr/,,(données publiques trop pauvres pour qualification fiable),,,,,"Sous-traitant éligible pour les primes défense (mécanique, composants, ingénierie) — fournisseur potentiel pour pièces série courte certifiées EN9100/AQAP.",25,low
2170,Trimark Europe Limited,United-Kingdom,http://www.trimarkcorp.com/,,"TriMark is one of the worlds leading innovators, designer's, and manufacturers of quality hardware products including a wide range of han…",,,,,"Sous-traitant éligible pour les primes défense (mécanique, composants, ingénierie) — fournisseur potentiel pour pièces série courte certifiées EN9100/AQAP.",50,medium
2171,Triplecut A/S,Denmark,,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
2172,TRON FUTURE TECH INC,Taiwan,http://www.tronfuture.com/,,Conçoit et exploite des systèmes satellitaires pour la défense et les communications gouvernementales.,,intégration de systèmes,"Sécurité civile, MoD / Armées, Export / international",robotique / autonomie · IA / vision · cloud · 5G / sans-fil · RF / micro-ondes,Prestataire potentiel de intégration de systèmes pour sécurité civile — partenaire pour les marchés publics et industriels associés.,80,high
2173,TRONICO,France,https://www.tronico-alcen.com/,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
2174,TRYAME,France,http://www.tryame.com/,,"Conseille sur des équipement logistique, modules de transport tactique, ensembles palettisés militaires.",équipement logistique · modules de transport tactique · ensembles palettisés militaires,ingénierie / conseil,,,Prestataire potentiel de ingénierie / conseil pour des programmes défense/sécurité — à qualifier en discovery call.,70,low
2175,TSD TECHNOLOGY AND SECURITY DEVELOPMENTS,Spain,https://www.tsdinternational.com/,,TSD Technology and Security Developments | TSD Technology and Security Developments es un proveedor de referencia mundial en sistemas inn…,véhicules militaires · équipement logistique · logiciels métier défense,certification / tests,MoD / Armées,véhicules tout-terrain · cloud · IA / vision,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,medium
2176,TSS INTERNATIONAL BV,Netherlands,https://www.tssh.com/,,"Conçoit et fabrique des véhicules militaires, équipement logistique, capteurs embarqués pour armées et forces de sécurité.",véhicules militaires · équipement logistique · capteurs embarqués · protection balistique · réseaux de communication,certification / tests · distribution / représentation,"Sécurité civile, MoD / Armées, Export / international",véhicules tout-terrain · capteurs IoT industriels · matériaux composites balistiques · RF / micro-ondes,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,high
2177,TUALCOM,Turkey,http://www.tualcom.com/,,In the fields of communication and RF technologies.,,,,5G / sans-fil · RF / micro-ondes · GNSS / GPS,À qualifier — données publiques insuffisantes pour trancher.,55,medium
2178,TULEAP,France,http://www.tuleap.com/,,An all-in-one collaborative platform that covers the full software development lifecycle.,,intégration de systèmes,"Primes défense, MoD / Armées",cloud · cybersécurité,Prestataire potentiel de intégration de systèmes pour primes défense — partenaire pour les marchés publics et industriels associés.,80,high
2179,Tulip Tech,Netherlands,https://www.tulip.tech/,,"Distribue des drones aériens, logiciels métier défense, batteries / sources d'énergie pour armées et forces de sécurité.",drones aériens · logiciels métier défense · batteries / sources d'énergie · véhicules militaires,distribution / représentation · sous-traitance · intégration de systèmes,"MoD / Armées, Sécurité civile, Primes défense, Export / international",simulation · robotique / autonomie,Canal de distribution sur le marché mod / armées — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,high
2180,TUPACK EM2,France,http://www.tkdefense.eu/,,"Since 1953, TUPACK EM2 manufactures shipping tubes, cardboard cores and bushings, CNC die-cut or
machined foam inserts, and manufacturing…",,certification / tests,MoD / Armées,,Prestataire potentiel de certification / tests pour mod / armées — partenaire pour les marchés publics et industriels associés.,65,medium
2181,Tutus,Sweden,http://tutus.se/,,We offer advanced comprehensive solutions with encryption products and services for organizations that take their security seriously.,,,,cryptographie,À qualifier — données publiques insuffisantes pour trancher.,55,medium
2182,TWG,USA,http://www.team-twg.com/,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
2183,TWI GLOBAL,USA,https://www.twiglobal.com/,,"Distribue des réseaux de communication, systèmes navals, équipement logistique pour forces de sécurité.",réseaux de communication · systèmes navals · équipement logistique · batteries / sources d'énergie,,Sécurité civile,RF / micro-ondes · 5G / sans-fil · sonars · énergie portative,Canal de distribution sur le marché sécurité civile — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,high
2184,TwinswHeel,France,https://www.twinswheel.fr/,,L’entreprise Expérimentations RGPD – protection des données 5G openroad D-Louve SAM Autocampus Actualités Contact Menu Accueil Les Droide…,logiciels métier défense · robots terrestres (UGV) · équipement logistique · réseaux de communication · capteurs embarqués,formation,MoD / Armées,5G / sans-fil · robotique / autonomie · GNSS / GPS · Lidar / Laser,"Acheteur potentiel de infrastructure cloud souveraine, IA, cyber pour ses lignes logiciels — également compétiteur sur le segment logiciels.",100,medium
2185,TWK,Germany,https://twk.de/,,"Conçoit et fabrique des équipement logistique, modules de transport tactique, ensembles palettisés militaires.",équipement logistique · modules de transport tactique · ensembles palettisés militaires,,,,À qualifier — données publiques insuffisantes pour trancher.,60,low
2186,"TYR TACTICAL, LLC",USA,http://www.tyrtactical.com/,,"Distribue des protection balistique, matériaux composites, systèmes optroniques pour armées et forces de sécurité.",protection balistique · matériaux composites · systèmes optroniques · munitions,,"MoD / Armées, Sécurité civile",RF / micro-ondes,Canal de distribution sur le marché mod / armées — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,high
2187,Tyron Runflat,United-Kingdom,http://www.tyron.com/,,Tyron Runflat Ltd manufacture a full range of single piece and multi piece Rubber Runflats and Beadlocks plus Steel and Alloy wheels with…,,,"MoD / Armées, Sécurité civile, Primes défense",matériaux composites,Cible commerciale sur le segment mod / armées — à qualifier sur portefeuille produit / services.,80,high
2188,Tyto Robotics,Canada,https://www.tytorobotics.com/,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,15,low
2189,U.S. Ordnance,USA,http://www.usord.com/,,"Distribue des armes, systèmes navals, véhicules militaires pour armées et forces de sécurité.",armes · systèmes navals · véhicules militaires · munitions,distribution / représentation,"MoD / Armées, Sécurité civile",mécanique d'armement · sonars · véhicules tout-terrain · matériaux énergétiques,Canal de distribution sur le marché mod / armées — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,high
2190,UAB BROLIS SEMICONDUCTORS,Lithuania,https://brolis-defence.com/,,"Conçoit et fabrique des systèmes optroniques, composants électroniques, équipement du fantassin pour armées et forces de sécurité.",systèmes optroniques · composants électroniques · équipement du fantassin · équipement logistique · capteurs embarqués,MCO / MRO · certification / tests,"MoD / Armées, Sécurité civile, Export / international",Lidar / Laser · robotique / autonomie · cybersécurité,"Acheteur potentiel de détecteurs IR, cryocoolers, optique de précision pour ses lignes optronique — également compétiteur sur le segment optronique.",100,high
2191,UDINFO,Taiwan,http://www.udinfo-tech.com/,,A professional engineering team to provide encryption storage solutions in DOD industry.,,certification / tests · intégration de systèmes,MoD / Armées,cryptographie,Prestataire potentiel de certification / tests pour mod / armées — partenaire pour les marchés publics et industriels associés.,80,medium
2192,UKR ARMO TECH,Ukraine,https://www.ukrarmo.tech/,,"Conçoit et fabrique des équipement logistique, véhicules militaires, robots terrestres (UGV) pour primes et armées.",équipement logistique · véhicules militaires · robots terrestres (UGV) · drones aériens · systèmes anti-drone,certification / tests,"Primes défense, MoD / Armées",Lidar / Laser · robotique / autonomie,"Acheteur potentiel de gestion de flotte, télémétrie, énergie pour ses lignes logistique — également compétiteur sur le segment logistique.",100,high
2193,UKRAINIAN COUNCIL OF DEFENCE INDUSTRY,Ukraine,http://ucdi.org.ua/en/,,"Ukrainian Council of Defence Industry (UCDI) is a platform uniting Ukraine’s leading private defense manufacturers to drive innovation, s…",,certification / tests · intégration de systèmes,MoD / Armées,robotique / autonomie,Prestataire potentiel de certification / tests pour mod / armées — partenaire pour les marchés publics et industriels associés.,80,medium
2194,ULBRICHTS GMBH,Austria,http://www.ulbrichts.com/,,"ULBRICHTS Protection, a division of ULBRICHTS GmbH, develops and manufactures ballistic helmets made of Polytanium.",,certification / tests,"MoD / Armées, Sécurité civile",,Prestataire potentiel de certification / tests pour mod / armées — partenaire pour les marchés publics et industriels associés.,65,high
2195,Ultra I&C,United-Kingdom,https://www.ultra-ic.com/,,"Distribue des systèmes optroniques, logiciels métier défense, radios tactiques pour armées et forces de sécurité.",systèmes optroniques · logiciels métier défense · radios tactiques · équipement logistique · réseaux de communication,distribution / représentation · intégration de systèmes,"Sécurité civile, MoD / Armées",IA / vision · cloud · 5G / sans-fil · cryptographie · matériaux composites,Canal de distribution sur le marché sécurité civile — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,high
2196,UNAC,France,http://www.unac.fr/,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,15,low
2197,"Unfazed, SIA",Latvia,https://foffindustries.com/,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,15,low
2198,Unikie Oy,Finland,http://unikie.com/,,Unikie is a global software engineering and innovation company that specializes in physical AI.,,ingénierie / conseil · intégration de systèmes,Sécurité civile,vision par ordinateur · matériaux composites · robotique / autonomie · edge computing · 5G / sans-fil,Prestataire potentiel de ingénierie / conseil pour sécurité civile — partenaire pour les marchés publics et industriels associés.,80,medium
2199,Unis Ginex d.d. Gorazde,Bosnia and Herzegovina,http://www.unisginex.com/,,"UNIS ""GINEX""d.d.Gorazde is company for production and trade of chemicals, igniting and initiating means with over 60 years of experience.",,,,,À qualifier — données publiques insuffisantes pour trancher.,25,low
2200,Unistring Tech Solutions,India,https://www.unistring.com/,,"Conçoit et fabrique des drones aériens, systèmes anti-drone, radars pour forces de sécurité.",drones aériens · systèmes anti-drone · radars · logiciels métier défense · composants électroniques,intégration de systèmes,"Primes défense, Sécurité civile",simulation · IA / vision · RF / micro-ondes · 5G / sans-fil · GNSS / GPS,"Acheteur potentiel de nacelles EO/IR, batteries Li-ion, liaison de données chiffrée pour ses lignes drones — également compétiteur sur le segment drones.",100,high
2201,United Group for Investment and Trade,Egypt,https://www.united-git.com/,,"Distribue des équipement du fantassin, kits de soldat connecté, accessoires individuels tactiques pour forces de sécurité.",équipement du fantassin · kits de soldat connecté · accessoires individuels tactiques · panneaux balistiques · casques composites · protection véhicule modulaire · protection balistique,,Sécurité civile,textiles techniques tactiques · matériaux composites balistiques,Canal de distribution sur le marché sécurité civile — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,high
2202,UNITED MILITARY SERVICES,Denmark,http://www.ums.as/,,"Conseille les industriels défense en gestion d'obsolescence, sourcing et continuité d'approvisionnement.",,,"Primes défense, Industriels défense, MoD / Armées",,Cabinet conseil obsolescence — partenaire pour primes cherchant à pérenniser leurs programmes long-cycle.,65,medium
2203,Université PSL -Pôle PSL Innovation,France,http://psl.eu/innovation/relations-entreprises,,Conduit de la recherche et de la formation en sciences appliquées et ingénierie de défense.,formation d'ingénieurs défense · recherche académique appliquée · thèses CIFRE · projets collaboratifs EDF / Horizon Europe,formation · ingénierie / conseil · certification / tests,"MoD / Armées, Industriels défense",,Université ou école — partenaire R&D sur projets EDF / Horizon Europe et formation des futurs cadres défense.,85,medium
2204,Unmanned Defense Systems,Lithuania,http://www.udefenses.com/,,Conçoit et fabrique des munitions et matériels énergétiques pour les armées.,générateurs portables · groupes électrogènes mobiles · kits énergie tactique · batteries haute densité,ingénierie / conseil · formation · intégration de systèmes,"MoD / Armées, Primes défense, Sécurité civile, Export / international",énergie portative · électronique de puissance,"Acheteur potentiel de batteries Li-ion militaires, modules de gestion d'énergie embarqués et composants de génération électrique.",100,high
2205,Unseenlabs,France,http://unseenlabs.com/,,Conçoit et exploite des systèmes satellitaires pour la défense et les communications gouvernementales.,,certification / tests · intégration de systèmes,"Primes défense, Export / international",cloud · RF / micro-ondes,Prestataire potentiel de certification / tests pour primes défense — partenaire pour les marchés publics et industriels associés.,80,medium
2206,UP LIFTING,Spain,http://www.uplifting.es/,,Conçoit et fabrique in Europe with 100% in-house production deployable lifting equipment to support troops and war materiel from.,,certification / tests · formation,"MoD / Armées, Sécurité civile, Export / international",cloud · Lidar / Laser,Prestataire potentiel de certification / tests pour mod / armées — partenaire pour les marchés publics et industriels associés.,80,high
2207,UPLIFT360 EUROPE S.A.R.L.,Luxembourg,https://www.uplift360.tech/,,"Fournit des drones aériens, logiciels métier défense, robots terrestres (UGV) pour forces de sécurité.",drones aériens · logiciels métier défense · robots terrestres (UGV) · équipement logistique · matériaux composites,certification / tests,"Primes défense, Sécurité civile, Export / international",cloud · matériaux composites · robotique / autonomie,"Sous-traitant éligible pour les primes défense (mécanique, composants, ingénierie) — fournisseur potentiel pour pièces série courte certifiées EN9100/AQAP.",100,high
2208,"URC Systems, spol. s r.o.",Czech Republic,https://www.urc-systems.cz/en/,,"Conçoit et fabrique des véhicules militaires, drones aériens, systèmes anti-drone pour armées et forces de sécurité.",véhicules militaires · drones aériens · systèmes anti-drone · capteurs embarqués · radars,ingénierie / conseil · certification / tests · intégration de systèmes,"MoD / Armées, Sécurité civile",IA / vision · RF / micro-ondes · GNSS / GPS · robotique / autonomie,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,high
2209,UROVESA URO VEHICULOS ESPECIALES SA,Spain,http://www.urovesa.com/,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
2210,UTAC,France,http://www.utac.com/,,"Distribue des véhicules militaires, réseaux de communication, batteries / sources d'énergie pour forces de sécurité.",véhicules militaires · réseaux de communication · batteries / sources d'énergie · capteurs embarqués · radars,ingénierie / conseil · certification / tests · distribution / représentation · formation,"Sécurité civile, Export / international",5G / sans-fil · robotique / autonomie · cybersécurité · simulation,Canal de distribution sur le marché sécurité civile — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,high
2211,UTILIS SAS,France,http://www.utilis-international.com/,,"Innovative solutions for military, humanitarian, and civilian camps.",,ingénierie / conseil · formation · certification / tests,Sécurité civile,,Prestataire potentiel de ingénierie / conseil pour sécurité civile — partenaire pour les marchés publics et industriels associés.,65,medium
2212,UTM LTD,United-Kingdom,https://www.utmworldwide.com/,,"Conçoit et fabrique des équipement du fantassin, armes, munitions pour armées et forces de sécurité.",équipement du fantassin · armes · munitions · équipement logistique · systèmes navals,formation,"MoD / Armées, Sécurité civile, Export / international",cloud · RF / micro-ondes · Lidar / Laser,"Acheteur potentiel de optronique fantassin, énergie portative, textiles techniques pour ses lignes équipement fantassin — également compétiteur sur le segment équipement fantassin.",100,high
2213,UTS Systems,USA,https://www.uts-systems.com/,,"Distribue des véhicules militaires, drones aériens, équipement logistique pour armées.",véhicules militaires · drones aériens · équipement logistique · équipement NRBC · pièces mécaniques,support opérationnel · distribution / représentation · MCO / MRO · formation · sous-traitance,MoD / Armées,véhicules tout-terrain · vol autonome · RF / micro-ondes · filtration NRBC,Canal de distribution sur le marché mod / armées — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,high
2214,UXV TECHNOLOGIES APS,Denmark,https://www.uxvtechnologies.com/,,"Conçoit et fabrique des drones aériens, capteurs embarqués, systèmes optroniques pour forces de sécurité.",drones aériens · capteurs embarqués · systèmes optroniques · équipement logistique · véhicules militaires,intégration de systèmes,Sécurité civile,vol autonome · RF / micro-ondes · capteurs IoT industriels · imagerie thermique,"Acheteur potentiel de nacelles EO/IR, batteries Li-ion, liaison de données chiffrée pour ses lignes drones — également compétiteur sur le segment drones.",100,medium
2215,V.S.E. Vehicle Systems Engineering,Netherlands,http://www.v-s-e.com/,,"Conçoit des systèmes de transmission, essieux et suspensions pour véhicules militaires.",suspensions hydropneumatiques · amortisseurs blindés · ensembles de suspension chars,distribution / représentation,"Primes défense, MoD / Armées, Export / international, Sécurité civile",amortisseurs militaires,Fournisseur Tier-1 suspensions chars — partenaire pour primes véhicules blindés.,100,high
2216,VALLON GMBH,Germany,http://www.vallon.de/,,"Conçoit et fabrique des capteurs embarqués, logiciels métier défense, équipement du fantassin pour primes et armées.",capteurs embarqués · logiciels métier défense · équipement du fantassin · radars · équipement logistique,ingénierie / conseil · formation,"Primes défense, MoD / Armées, Export / international",robotique / autonomie · GNSS / GPS · simulation,"Acheteur potentiel de composants électroniques, optique, packaging hyperfréquence pour ses lignes capteurs — également compétiteur sur le segment capteurs.",100,high
2217,VAN HALTEREN TECHNOLOGIES,Netherlands,http://www.vanhalteren.com/,,A family-owned Dutch company founded in 1969.,,MCO / MRO · sous-traitance · distribution / représentation,"MoD / Armées, Primes défense",simulation,Prestataire potentiel de MCO / MRO pour mod / armées — partenaire pour les marchés publics et industriels associés.,80,high
2218,VÅPENSMIA,Norway,http://vapensmia.no/,,"Conçoit et fabrique des systèmes optroniques, véhicules militaires, armes pour armées et forces de sécurité.",systèmes optroniques · véhicules militaires · armes · munitions · équipement logistique,,"Sécurité civile, MoD / Armées",RF / micro-ondes,"Acheteur potentiel de détecteurs IR, cryocoolers, optique de précision pour ses lignes optronique — également compétiteur sur le segment optronique.",100,high
2219,Variene AI,Greece,https://variene.ai/,,"Conçoit et fabrique des véhicules militaires, drones aériens, systèmes anti-drone.",véhicules militaires · drones aériens · systèmes anti-drone · capteurs embarqués · radars,intégration de systèmes,MoD / Armées,vision par ordinateur · cloud · RF / micro-ondes · robotique / autonomie · big data / analyse,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,medium
2220,Vatn Systems,USA,http://www.vatnsystems.com/,,"Affordable autonomous underwater vehicles that act in cooperative swarms, enabling a multitude of new use cases.",,,"MoD / Armées, Primes défense",GNSS / GPS · robotique / autonomie · matériaux composites · fabrication additive,Cible commerciale sur le segment mod / armées — à qualifier sur portefeuille produit / services.,80,high
2221,VBI - INSPIRE PROTECTION,France,https://www.inspire-protection.fr/,,"Notre usine 100% française Une vraie fabrication française Depuis sa création, Inspire Protection fabrique ses produits exclusivement en…",équipement du fantassin · kits de soldat connecté · accessoires individuels tactiques · réseaux de communication militaires · infrastructure RF durcie · stations de commandement · réseaux de communication,certification / tests,Sécurité civile,RF / micro-ondes · 5G / sans-fil,"Sous-traitant éligible pour les primes défense (mécanique, composants, ingénierie) — fournisseur potentiel pour pièces série courte certifiées EN9100/AQAP.",100,medium
2222,VectorNav Technologies,USA,https://vectornav.com/,,"Conçoit et fabrique des véhicules militaires, capteurs embarqués, radios tactiques pour primes et armées.",véhicules militaires · capteurs embarqués · radios tactiques · systèmes satellitaires · drones aériens,intégration de systèmes,"MoD / Armées, Primes défense",GNSS / GPS · Lidar / Laser · robotique / autonomie · RF / micro-ondes,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,high
2223,VEER-O-METALS PRIVATE LIMITED,India,https://www.veerometals.com/,,"Conçoit et fabrique des drones aériens, moteurs / propulsion, logiciels métier défense pour primes défense.",drones aériens · moteurs / propulsion · logiciels métier défense · pièces mécaniques · munitions,certification / tests,Primes défense,fabrication additive · Lidar / Laser · simulation,"Acheteur potentiel de nacelles EO/IR, batteries Li-ion, liaison de données chiffrée pour ses lignes drones — également compétiteur sur le segment drones.",100,medium
2224,VEGA HOLSTER SRL,Italy,http://www.vegaholster.com/,,Vega Holster is a leading international manufacturer of professional holsters and tactical equipment.,,distribution / représentation · certification / tests,"Sécurité civile, Primes défense, Export / international",cloud · RF / micro-ondes · Lidar / Laser · IA / vision,Canal de distribution sur le marché sécurité civile — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,80,high
2225,VEGVISIR,Estonia,http://www.vegvisir.ee/,,"Conçoit et fabrique des véhicules militaires, drones aériens, simulateurs d'entraînement pour armées.",véhicules militaires · drones aériens · simulateurs d'entraînement · équipement logistique · capteurs embarqués,intégration de systèmes,MoD / Armées,matériaux composites · robotique / autonomie · IA / vision · vision par ordinateur · edge computing,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,high
2226,Vello Elektro,Netherlands,https://www.vello.nl/,,"Distribue des batteries / sources d'énergie, véhicules militaires, robots terrestres (UGV).",batteries / sources d'énergie · véhicules militaires · robots terrestres (UGV),distribution / représentation,MoD / Armées,robotique / autonomie,Canal de distribution sur le marché mod / armées — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,medium
2227,VENTURETEC ROTATING SYSTEMS GMBH,Germany,http://venturetec.de/defense,,Fournit des solutions et services techniques pour la défense et la sécurité.,,ingénierie / conseil · certification / tests,,Lidar / Laser · imagerie thermique · simulation · cryptographie,Prestataire potentiel de ingénierie / conseil pour des programmes défense/sécurité — à qualifier en discovery call.,65,medium
2228,Veptos,USA,http://www.veptos.com/,,Modernise et remet à niveau les flottes de véhicules militaires existants pour les armées.,modernisation Leopard 2 · modernisation BMP / OT · kits de surblindage,MCO / MRO · distribution / représentation,"MoD / Armées, Export / international, Primes défense, Sécurité civile",modernisation blindés · blindage composite,Spécialiste modernisation véhicules blindés — partenaire pour pays cherchant à étendre la durée de vie de leurs flottes.,100,high
2229,Vericut,France,http://vericut.fr/,,"Conçoit et fabrique des logiciels métier défense, robots terrestres (UGV), pièces mécaniques pour primes défense.",logiciels métier défense · robots terrestres (UGV) · pièces mécaniques,,"Primes défense, Export / international",matériaux composites · fabrication additive · robotique / autonomie · simulation,"Acheteur potentiel de infrastructure cloud souveraine, IA, cyber pour ses lignes logiciels — également compétiteur sur le segment logiciels.",100,high
2230,VEROT,Spain,https://www.verot.com/,,"VER MEDIOS PRODUCTIVOS Empresa Lider en Transformación de Chapa | Verot, S.A Empresa Líder en transformación de chapa.",logiciels métier défense · composants électroniques · pièces mécaniques · robots terrestres (UGV),,MoD / Armées,Lidar / Laser · fabrication additive · robotique / autonomie,"Sous-traitant éligible pour les primes défense (mécanique, composants, ingénierie) — fournisseur potentiel pour pièces série courte certifiées EN9100/AQAP.",100,medium
2231,VEX Hungarian Defense and Space Export Agency,Hungary,http://www.vexhungary.com/,,Représente le tissu industriel défense et facilite la coopération internationale.,représentation des industriels défense · accompagnement export PME défense · mise en relation B2B défense · montage de projets EDF / Horizon Europe,,"Industriels défense, Export / international",,"Porte d'entrée institutionnelle vers le tissu industriel défense — utile pour identifier sous-traitants, partenaires R&D et opportunités EDF.",85,medium
2232,VF VENIERI SPA,Italy,http://www.vf-venieri.com/,,"Technology and Power, Customized for Every Mission

Since 1948, Venieri has been a leader in earthmoving machinery.",,ingénierie / conseil · distribution / représentation · certification / tests,MoD / Armées,cloud,Canal de distribution sur le marché mod / armées — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,80,medium
2233,V-great International Limited,China,http://www.v-great.com/,,"Fabrique des véhicules militaires, équipement du fantassin, protection balistique pour armées et forces de sécurité.",véhicules militaires · équipement du fantassin · protection balistique · équipement logistique · équipement NRBC,,"MoD / Armées, Sécurité civile, Export / international",cloud,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,high
2234,VIC TEC,Latvia,,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
2235,VICTORINOX,Switzerland,http://www.victorinox.com/,,"Distribue des réseaux de communication, systèmes navals, munitions pour armées.",réseaux de communication · systèmes navals · munitions,distribution / représentation,"MoD / Armées, Export / international",cloud · Lidar / Laser · fabrication additive,Canal de distribution sur le marché mod / armées — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,high
2236,Viking Lighting - INGENJÖRSFIRMA TEKNOPROD AKTIEBOLAG,Sweden,http://www.vikinglighting.com/,,"Conçoit et fabrique des capteurs embarqués, équipement logistique, réseaux de communication pour armées et forces de sécurité.",capteurs embarqués · équipement logistique · réseaux de communication · véhicules militaires · batteries / sources d'énergie,certification / tests · intégration de systèmes,"MoD / Armées, Sécurité civile, Export / international",capteurs IoT industriels · RF / micro-ondes · 5G / sans-fil · véhicules tout-terrain,"Acheteur potentiel de composants électroniques, optique, packaging hyperfréquence pour ses lignes capteurs — également compétiteur sur le segment capteurs.",100,high
2237,VINCORION,Germany,https://www.vincorion.com/,,"Conçoit et fabrique des véhicules militaires, équipement logistique, batteries / sources d'énergie.",véhicules militaires · équipement logistique · batteries / sources d'énergie · radars · logiciels métier défense,MCO / MRO · intégration de systèmes,MoD / Armées,cryptographie,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,medium
2238,VIPULSE TEKNOLOJI A.Ş.,Turkey,http://www.vipulsetech.com/,,"Conçoit partner, delivering high-reliability PCBA, wire harness, and electromechanical assembly…",PCB haute fiabilité · PCB rigid-flex militaires · PCB pour applications spatiales,intégration de systèmes,"Primes défense, Industriels défense, Export / international, MoD / Armées",microélectronique durcie,"Sous-traitant PCB Tier-1 pour défense, spatial et médical — partenaire pour primes électronique.",100,medium
2239,VIRGINIA ECONOMIC DEVELOPMENT PARTNERSHIP,USA,http://www.vedp.org/industry/aerospace,,Représente le tissu industriel défense et facilite la coopération internationale.,représentation des industriels défense · accompagnement export PME défense · mise en relation B2B défense · montage de projets EDF / Horizon Europe,,"Industriels défense, Export / international",,"Porte d'entrée institutionnelle vers le tissu industriel défense — utile pour identifier sous-traitants, partenaires R&D et opportunités EDF.",85,medium
2240,VIRTUAL REALITY MEDIA,Slovakia,http://www.vrm.sk/,,"Conçoit et fabrique des véhicules militaires, drones aériens, logiciels métier défense pour armées et forces de sécurité.",véhicules militaires · drones aériens · logiciels métier défense · simulateurs d'entraînement · équipement logistique,formation · certification / tests · MCO / MRO · intégration de systèmes,"MoD / Armées, Primes défense, Sécurité civile, Export / international",cloud · simulation · IA / vision · robotique / autonomie · big data / analyse,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,high
2241,VIRTUALWARE,Spain,https://www.virtualwareco.com/,,"Conçoit et fabrique des logiciels métier défense, simulateurs d'entraînement, équipement logistique pour armées.",logiciels métier défense · simulateurs d'entraînement · équipement logistique · véhicules militaires,certification / tests · ingénierie / conseil · services cloud / données · intégration de systèmes,"MoD / Armées, Export / international",cybersécurité · simulation · robotique / autonomie,"Acheteur potentiel de infrastructure cloud souveraine, IA, cyber pour ses lignes logiciels — également compétiteur sur le segment logiciels.",100,medium
